city,state_id,lat,lng,population,zips
Greenbelt,MD,38.9953,-76.8885,24572,20770 20768
Landover,MD,38.9241,-76.8875,24558,20784 20785
Ridgeland,MS,32.4236,-90.1481,24548,39157 39158
Kerrville,TX,30.0398,-99.132,24532,78028
Herndon,VA,38.9699,-77.3867,24529,20170 20172 22095
Homer Glen,IL,41.6043,-87.9497,24516,60491
Melrose Park,IL,41.903,-87.8636,24513,60160 60161
Belvidere,IL,42.2543,-88.8649,24510,61008
Pelham,AL,33.3114,-86.7573,24510,35124
World Golf Village,FL,29.9654,-81.4896,24485,32092 32095
Fairfax,VA,38.8531,-77.2997,24478,22030 22031 22037
Soledad,CA,36.4432,-121.3426,24476,93960
Decatur,GA,33.7711,-84.2963,24470,30030 30031 30036
Saginaw,TX,32.8657,-97.3654,24467,76131 76179
Zion,IL,42.4603,-87.8511,24466,60099
Faribault,MN,44.2996,-93.2789,24458,55021
Riverside,OH,39.7835,-84.1219,24432,45432 45431 45404 45424 45437
Benbrook,TX,32.6788,-97.4637,24430,76126 76116
Clinton,IA,41.8435,-90.2412,24425,52732 52733 52734 52736
Oak Harbor,WA,48.2964,-122.6333,24396,98277
Oak Ridge,FL,28.4727,-81.4169,24395,32809 32839
Ponca City,OK,36.7235,-97.0677,24377,74601 74604 74602
Bloomington,CA,34.0601,-117.4013,24324,92316
Farragut,TN,35.8731,-84.1821,24309,37934
Greenfield,IN,39.7937,-85.7738,24308,46140
Patterson,CA,37.4758,-121.1536,24306,95363
Wadsworth,OH,41.0279,-81.7323,24302,44281 44282
Auburn,ME,44.0851,-70.2492,24294,04210 04211 04212 04223
Mandan,ND,46.829,-100.887,24293,58554
Palmetto Bay,FL,25.6219,-80.3221,24247,33158 33157 33257
South Plainfield,NJ,40.5748,-74.4152,24231,07080
Frederickson,WA,47.0916,-122.3603,24219,98375 98387 98446
Westmont,IL,41.7948,-87.9742,24201,60559
Johnston,IA,41.691,-93.7234,24196,50131
Columbus,NE,41.4366,-97.3565,24188,68601 68602
Liberty Triangle,FL,29.076,-82.2191,24178,34481 34476
West Memphis,AR,35.153,-90.1996,24147,72301 72364 72303
Lexington,SC,33.989,-81.2202,24132,29072 29071
Nixa,MO,37.0453,-93.2959,24131,65714
Collinsville,IL,38.677,-90.0063,24126,62234
Shelbyville,TN,35.4987,-86.4517,24125,37160 37161 37162
Wekiwa Springs,FL,28.6984,-81.4251,24109,32779 32752 32791
Emporia,KS,38.4028,-96.1932,24098,66801
Fresno,TX,29.5357,-95.4696,24087,77545
Middletown,DE,39.445,-75.7183,24071,19709
Bay Point,CA,38.0329,-121.9615,24065,94565
Papillion,NE,41.1511,-96.0665,24063,68046 68128 68133 68138
Coral Terrace,FL,25.7464,-80.3049,24051,33144 33155 33245
White Bear Lake,MN,45.0656,-93.015,24026,55110
Gardner,KS,38.8122,-94.9275,24020,66030
Brambleton,VA,38.9803,-77.5323,23999,20148
North Potomac,MD,39.0955,-77.2373,23994,20878 20850
South Elgin,IL,41.9906,-88.3135,23984,60177
Elmwood Park,IL,41.9225,-87.8163,23982,60707
Rolling Meadows,IL,42.0747,-88.0252,23981,60008
Bloomingdale,FL,27.8784,-82.2624,23979,33596 33511
Solon,OH,41.3865,-81.44,23970,44139
Kingston,NY,41.9295,-73.9968,23942,12401 12402
Easley,SC,34.8188,-82.5827,23942,29642 29640
Willoughby,OH,41.6459,-81.4084,23934,44094 44096
Katy,TX,29.7905,-95.8353,23900,77493 77494 77491
Arnold,MD,39.0437,-76.4974,23866,21012
Somerset,NJ,40.5083,-74.501,23851,08873
Raymore,MO,38.8029,-94.4583,23849,64083
Pickerington,OH,39.889,-82.7678,23828,43147
Burlington,IA,40.8071,-91.1247,23800,52601
Bayonet Point,FL,28.3254,-82.6834,23787,34667 34668
Roseburg,OR,43.2231,-123.352,23773,97470 97471
Webster Groves,MO,38.5866,-90.3544,23771,63119
Belton,TX,31.0525,-97.479,23769,76513
Fountain Hills,AZ,33.6073,-111.7398,23768,85268 85269
Highland,IN,41.5483,-87.4588,23749,46322
Chantilly,VA,38.8868,-77.4453,23744,20151 20153
Munster,IN,41.5468,-87.504,23733,46321
San Fernando,CA,34.2886,-118.4362,23716,91340 91341
Brookings,SD,44.3022,-96.7859,23710,57007 57006
Taylors,SC,34.9157,-82.3124,23686,29687
Farmington,MN,44.6572,-93.1687,23675,55024
North Lynnwood,WA,47.8533,-122.2762,23653,98087 98037
Griffin,GA,33.2418,-84.2748,23650,30224 30223
Marshall,TX,32.537,-94.3515,23646,75672 75670
Freeport,IL,42.2891,-89.6346,23636,61032
Fernley,NV,39.5627,-119.1906,23631,89408 89406 89429
Cartersville,GA,34.1644,-84.8009,23617,30121 30120
Columbus,MS,33.5088,-88.4096,23616,39702 39701 39705
Ladera Ranch,CA,33.5492,-117.6417,23609,92694
Jacksonville Beach,FL,30.2782,-81.4045,23601,32250 32240
Kenmore,WA,47.7516,-122.2489,23594,98028
Eustis,FL,28.8563,-81.6771,23567,32726 32736 32727
Muscatine,IA,41.4195,-91.068,23567,52761
Van Buren,AR,35.4483,-94.3528,23545,72956 72957
East San Gabriel,CA,34.1157,-118.0791,23521,91775 91776
Chester,VA,37.3531,-77.4342,23519,23831
Clinton,UT,41.1395,-112.0656,23492,84015
Eastmont,WA,47.8968,-122.1818,23486,98208
Champlin,MN,45.1702,-93.3903,23450,55316
Rosemont,CA,38.5478,-121.3553,23448,95827 95826
Cherry Hill,VA,38.5696,-77.2895,23443,22191 22026
Brent,FL,30.4727,-87.2495,23441,32503 32505 32520
Blue Island,IL,41.6578,-87.6811,23416,60406
Lisle,IL,41.7918,-88.0888,23413,60532
Pottstown,PA,40.2508,-75.6445,23392,19464
Glassboro,NJ,39.7014,-75.1113,23375,08028
Fairhope,AL,30.5209,-87.8813,23360,36532 36559
Maple Heights,OH,41.4094,-81.5625,23350,44137
Watauga,TX,32.8719,-97.2515,23336,76148
Copiague,NY,40.6707,-73.3922,23332,11726 11757 11701
Edgewater,FL,28.9594,-80.9406,23314,32141 32168 32132
Waverly,MI,42.7401,-84.6354,23301,48917 48908
Union Hill-Novelty Hill,WA,47.6788,-122.0284,23272,98053 98077
Cockeysville,MD,39.4804,-76.6294,23265,21031 21030 21065
North Salt Lake,UT,40.8439,-111.9187,23239,84054
Rock Springs,WY,41.5947,-109.2209,23229,82901 82902
Linda,CA,39.1241,-121.5421,23215,95961 95901
Athens,OH,39.327,-82.0987,23211,45701
Loves Park,IL,42.3364,-88.9975,23185,61111 61011 61130 61131 61132
Maywood,IL,41.8798,-87.8442,23173,60153
Cottage Lake,WA,47.7466,-122.0755,23170,98072 98077
Oakdale,CA,37.7618,-120.8468,23155,95361
Jasmine Estates,FL,28.293,-82.6907,23151,34668
Searcy,AR,35.2418,-91.7351,23115,72143 72145 72149
Hazel Dell,WA,45.6797,-122.6553,23086,98665
Horizon City,TX,31.6799,-106.1903,23069,79928
Trotwood,OH,39.7926,-84.3165,23041,45426 45417 45416
Ensley,FL,30.5259,-87.2733,23036,32534 32514
Kapolei,HI,21.3399,-158.0677,23033,96707
North Platte,NE,41.1263,-100.7641,23030,69101 69103
Hudson,OH,41.2399,-81.4408,23007,44236 44237
Radcliff,KY,37.8204,-85.9365,22967,40160 42701 40159
Hopewell,VA,37.2915,-77.2985,22944,23860
Prairie Village,KS,38.9874,-94.6362,22937,66208 66207
Keene,NH,42.9494,-72.2998,22923,03431 03435
West Springfield,VA,38.7771,-77.2268,22905,22152
New Brighton,MN,45.0658,-93.206,22900,55112
Watertown,WI,43.1893,-88.7285,22873,53098 53094
Duncan,OK,34.5408,-97.9215,22872,73533 73055 73534
Calabasas,CA,34.1375,-118.6689,22869,91302 91372
Corinth,TX,33.1434,-97.0682,22868,76208 76210
Garden City,NY,40.7266,-73.6447,22866,11530 11531 11599
Watertown,SD,44.9094,-97.1532,22859,57201
Coralville,IA,41.699,-91.5967,22846,52241
Ramona,CA,33.0474,-116.8766,22829,92065
Christiansburg,VA,37.1406,-80.4036,22820,24073 24068
Ashland,CA,37.6942,-122.1159,22784,94541 94580 94578
Laguna Beach,CA,33.5455,-117.7613,22777,92651 92652
Bonney Lake,WA,47.1791,-122.17,22776,98391
Cataño,PR,18.4375,-66.144,22768,00949 00962 00963
Machesney Park,IL,42.3666,-89.0266,22744,61115
Martha Lake,WA,47.8479,-122.2327,22740,98087 98037 98012 98208
Roselle,IL,41.9809,-88.0861,22731,60172
Vega Baja,PR,18.4406,-66.3997,22730,00693
Sun Valley,NV,39.6104,-119.777,22697,89436 89433
Crystal,MN,45.0377,-93.3599,22685,55422 55427 55429 55428
Avon,IN,39.7601,-86.3916,22683,46123 46213
North Plainfield,NJ,40.6209,-74.4386,22667,07062 07063 07060
Hialeah Gardens,FL,25.8878,-80.3569,22634,33016 33018
Corcoran,CA,36.0841,-119.5613,22626,93212
Anthem,AZ,33.856,-112.1168,22622,85086
Bear,DE,39.6189,-75.6808,22604,19701 19702
DeBary,FL,28.8815,-81.324,22602,32713 32753
Millbrae,CA,37.5994,-122.4023,22589,94030
Albertville,AL,34.2633,-86.2108,22584,35951 35950
Waynesboro,VA,38.0674,-78.9014,22574,22980
Kihei,HI,20.7653,-156.4454,22564,96753
West Rancho Dominguez,CA,33.9057,-118.2683,22560,90248 90061 90220 90059
Greenwood,SC,34.1947,-82.1542,22527,29649 29646 29647 29648
Summit,NJ,40.7154,-74.3647,22512,07901 07902
East Peoria,IL,40.6736,-89.5419,22485,61611 61612 61635
Central Falls,RI,41.8901,-71.3934,22481,02863
Biddeford,ME,43.4673,-70.4511,22463,04005 04006 04007
Villa Park,IL,41.8865,-87.9779,22456,60181
Roselle,NJ,40.6527,-74.2599,22455,07203
McNair,VA,38.9513,-77.4115,22451,20171
Chalmette,LA,29.9438,-89.966,22447,70043 70032 70044
Junction City,KS,39.0277,-96.8508,22431,66441
Bloomingdale,IL,41.9497,-88.0895,22388,60108 60117
Acworth,GA,34.0566,-84.6716,22370,30144 30101
The Crossings,FL,25.6708,-80.4018,22359,33186
Yorkville,IL,41.6563,-88.4507,22350,60560 60512
Foley,AL,30.3983,-87.665,22330,36535 36580 36536
Cudahy,CA,33.9631,-118.183,22325,90201 90096
Marina,CA,36.681,-121.7892,22324,93933
Hayesville,OR,44.9793,-122.9738,22309,97305
Hillsborough,NJ,40.5069,-74.6523,22302,08844
Marion Oaks,FL,29.0011,-82.1953,22296,34473
Montclair,VA,38.6111,-77.34,22295,22193 22025
Sapulpa,OK,36.0091,-96.1003,22268,74131 74066 74067
Evans,CO,40.366,-104.739,22265,80645 80634 80620
Rancho San Diego,CA,32.7624,-116.9197,22264,91941 92019
Perry,GA,32.472,-83.7283,22243,31069
Middleton,WI,43.1064,-89.5059,22235,53562
Ruston,LA,32.5328,-92.6363,22224,71272 71270
Payson,UT,40.0355,-111.739,22205,84651
West Puente Valley,CA,34.0513,-117.9681,22198,91746 91744
Camp Springs,MD,38.8052,-76.9199,22174,20748 20744 20746
Mountain Brook,AL,33.4871,-86.74,22160,35213 35223 35243 35253 35297
Bayou Cane,LA,29.6243,-90.751,22143,70360 70364
La Porte,IN,41.6069,-86.7142,22125,46350 46352
Sunny Isles Beach,FL,25.9385,-80.1246,22125,33160
Clarksville,IN,38.322,-85.7673,22121,47129 47172
Allison Park,PA,40.573,-79.9603,22108,15101 15091
Sanford,ME,43.4244,-70.7573,22095,04073 04083
Oxford,OH,39.5061,-84.7446,22069,45056
Oxford,AL,33.5967,-85.8687,22063,36260 36203 36253
Langley Park,MD,38.9897,-76.9808,22057,20783 20903
Chambersburg,PA,39.9315,-77.6556,22051,17201
Hastings,MN,44.7318,-92.8538,22050,55033
East Ridge,TN,34.9973,-85.2285,22034,37412
Columbia Heights,MN,45.0484,-93.2472,22016,55421
Winter Gardens,CA,32.8376,-116.9268,22003,92021 92040
Mililani Mauka,HI,21.4756,-157.9948,21967,96789
Lorton,VA,38.6983,-77.2164,21961,22079 22199
Chillicothe,OH,39.3393,-82.9939,21958,45601
Ozark,MO,37.0365,-93.2158,21953,65721
Golden Valley,MN,44.9901,-93.3591,21927,55422 55427 55426 55416
Duarte,CA,34.161,-117.9504,21921,91010 91009
West Carson,CA,33.8229,-118.2931,21909,90710 90502
Klamath Falls,OR,42.2195,-121.7754,21879,97603 97601
Parsippany,NJ,40.8645,-74.4135,21869,07054 07005
Sedalia,MO,38.7059,-93.234,21869,65301 65302
Shelby,NC,35.2904,-81.5451,21868,28150 28152 28151
Darien,IL,41.7448,-87.9822,21855,60561
Lino Lakes,MN,45.1679,-93.083,21847,55014 55038
Woodlawn,VA,38.7332,-77.1149,21828,22309
Massapequa,NY,40.6676,-73.4706,21822,11758
Merrick,NY,40.6515,-73.5535,21816,11566
Carbondale,IL,37.7221,-89.2237,21813,62901 62902 62903
Pascagoula,MS,30.3666,-88.5506,21812,39581 39567 39595 39568 39569
Suwanee,GA,34.0508,-84.0686,21811,30024
Rio Rico,AZ,31.4957,-110.9885,21798,85640 85648
Silver Firs,WA,47.8635,-122.1497,21796,98296 98012 98208
Lakeside,CA,32.856,-116.904,21788,92021 92040
Four Square Mile,CO,39.6808,-104.888,21788,80231 80247
Holiday,FL,28.1864,-82.7429,21768,34691 34690 34692
Yucca Valley,CA,34.1234,-116.4216,21744,92284
New Castle,PA,40.9956,-80.3458,21727,16101 16102 16105 16103 16107
Harvey,LA,29.8876,-90.0666,21710,70058 70059 70060
Selden,NY,40.8714,-73.0466,21707,11784
American Canyon,CA,38.1796,-122.2583,21698,94503
Port Hueneme,CA,34.1618,-119.2036,21691,93043 93041 93044
Hurricane,UT,37.1487,-113.3517,21677,84737
Willowbrook,CA,33.9209,-118.2356,21642,90222 90059
St. John,IN,41.4429,-87.4697,21639,46373 46311
Valinda,CA,34.04,-117.93,21626,91744
Birmingham,MI,42.5446,-83.2166,21612,48009 48012
Dickinson,TX,29.4548,-95.0589,21612,77539
South Euclid,OH,41.524,-81.5245,21606,44143 44121
Green Valley,AZ,31.8393,-111.0009,21581,85622 85614
Alliance,OH,40.9107,-81.1189,21574,44601
Clemmons,NC,36.0319,-80.3861,21574,27012 27103
Waxhaw,NC,34.9363,-80.7439,21565,28173
Del City,OK,35.4483,-97.4408,21561,73115 73117
Ennis,TX,32.3254,-96.6347,21546,75119 75120
Seymour,IN,38.9476,-85.8911,21536,47274
Lindenwold,NJ,39.8173,-74.9898,21534,08021
Florida Ridge,FL,27.5805,-80.3848,21517,32962
Pleasant Prairie,WI,42.5266,-87.8895,21515,53142 53158
Rocky River,OH,41.4702,-81.8525,21490,44116
Rose Hill,VA,38.7872,-77.1085,21484,22303 22310
Tukwila,WA,47.475,-122.2728,21479,98108 98178 98168 98188 98138 98190
North Ogden,UT,41.3123,-111.9584,21473,84414
Helena,AL,33.2837,-86.8791,21452,35022 35080
Five Corners,WA,45.6883,-122.5738,21444,98662
Secaucus,NJ,40.781,-74.0659,21437,07094 07096
Mount Pleasant,MI,43.5966,-84.7759,21420,48858 48859
Mountlake Terrace,WA,47.7921,-122.3077,21419,98043
Ashland,KY,38.4592,-82.6448,21405,41102 41101 41114
New Hope,MN,45.0375,-93.3869,21402,55427 55428
Granite Bay,CA,38.7601,-121.1714,21378,95746 95650
East Patchogue,NY,40.7704,-72.9817,21364,11772
Otsego,MN,45.266,-93.6201,21358,55301 55330 55362
Stephenville,TX,32.2147,-98.2205,21345,76401 76402
Ashland,OR,42.1905,-122.6992,21343,97520
Carlisle,PA,40.2,-77.2034,21335,17013
Gallup,NM,35.5182,-108.7431,21333,87301
South Lake Tahoe,CA,38.9393,-119.9828,21319,96150 96151 96152 96154 96157 96158
Stevenson Ranch,CA,34.3894,-118.5883,21317,91381
Candler-McAfee,GA,33.7267,-84.2723,21316,30032
Mesquite,NV,36.8032,-114.133,21314,89034 89027 89024
Mukilteo,WA,47.9096,-122.3035,21312,98275
Geneva,IL,41.8833,-88.3242,21299,60134
Battle Ground,WA,45.7766,-122.5413,21293,98604
Mustang,OK,35.3917,-97.7246,21290,73064
Elmwood Park,NJ,40.9049,-74.1201,21287,07407
Milwaukie,OR,45.4445,-122.6219,21256,97222 97269
Hunters Creek,FL,28.361,-81.4358,21255,32837
Lebanon,OH,39.4254,-84.2133,21216,45036
Montgomery,IL,41.7237,-88.3633,21205,60543 60538 60506
Snellville,GA,33.8562,-84.0038,21203,30078
Carrboro,NC,35.9259,-79.0878,21170,27516 27510
Baldwin,PA,40.369,-79.9669,21159,15236 15227
Willmar,MN,45.1216,-95.0569,21136,56201
Bryant,AR,34.6152,-92.4914,21125,72002 72022 72089
Old Jamestown,MO,38.8394,-90.2847,21121,63034
Hanahan,SC,32.9302,-80.0027,21119,29410
Mineola,NY,40.747,-73.6394,21082,11501
Hays,KS,38.8821,-99.3221,21078,67601
West St. Paul,MN,44.9018,-93.0858,21076,55118
Gardner,MA,42.5845,-71.9868,21075,01440 01441
Silverdale,WA,47.6663,-122.6828,21046,98311 98383 98370
Lealman,FL,27.8197,-82.6847,21026,33702 33709 33714 33784
South Holland,IL,41.5977,-87.6022,21016,60473
Bothell West,WA,47.8056,-122.2401,21014,98021 98036 98012
Sulphur,LA,30.2286,-93.3566,21004,70663 70665
Murphy,TX,33.0186,-96.6105,21001,75094
Dolton,IL,41.6284,-87.5979,20979,60419
Anna,TX,33.3472,-96.5508,20975,75409
Princeton,TX,33.1778,-96.5044,20966,75407
Covington,WA,47.3667,-122.1045,20957,98042
Fort Walton Beach,FL,30.4255,-86.6222,20956,32548 32547 32549
St. Andrews,SC,34.051,-81.1057,20953,29212 29210 29221
Brushy Creek,TX,30.5128,-97.7386,20953,78681 78717
Vicksburg,MS,32.3173,-90.8868,20944,39180 39183 39181 39182
Imperial,CA,32.839,-115.572,20943,92251
Germantown,WI,43.2343,-88.1217,20940,53076 53022
Park Forest,IL,41.4817,-87.6867,20898,60466
Arnold,MO,38.4297,-90.3733,20884,63010
Arbutus,MD,39.2428,-76.6922,20869,21227
Hyattsville,MD,38.9613,-76.9548,20861,20781 20782 20788
Mill Creek,WA,47.8631,-122.2037,20846,98012 98082
Rosedale,MD,39.3266,-76.5084,20845,21237 21206
Murrysville,PA,40.4456,-79.6554,20839,15668 15632 15626
East Moline,IL,41.5199,-90.3879,20837,61244 61257
Rosamond,CA,34.8658,-118.2155,20835,93560
Louisville,CO,39.971,-105.1441,20788,80027
North Liberty,IA,41.7438,-91.6112,20782,52317
North Bellmore,NY,40.6904,-73.539,20776,11710
Hauppauge,NY,40.8211,-73.2109,20772,11787 11788 11760
West Hempstead,NY,40.6959,-73.6507,20762,11552
Fate,TX,32.943,-96.3858,20757,75087 75189 75132
Midway,FL,30.4169,-87.0229,20745,32563
Grayslake,IL,42.3405,-88.0338,20707,60030
Wade Hampton,SC,34.8821,-82.3336,20703,29615 29687 29606
Montrose,CO,38.4689,-107.859,20703,81403 81401 81402
Lockport,NY,43.1698,-78.6956,20699,14094 14095
Marquette,MI,46.544,-87.4082,20691,49855
West Pensacola,FL,30.4263,-87.2679,20679,32505 32506 32507
Northfield,MN,44.455,-93.1698,20678,55057
Forest Lake,MN,45.2536,-92.9582,20678,55025
Tullahoma,TN,35.3721,-86.2172,20672,37388
Saco,ME,43.539,-70.4624,20636,04072
South St. Paul,MN,44.8877,-93.0411,20633,55075
Elko,NV,40.8381,-115.7678,20624,89801
Groveland,FL,28.6098,-81.8246,20621,34736 34737
Shafter,CA,35.4794,-119.2013,20618,93263
Parma Heights,OH,41.3865,-81.7637,20616,44130
Pittsburg,KS,37.4129,-94.6985,20606,66762
Bethany,OK,35.5071,-97.6418,20606,73008
Pleasantville,NJ,39.39,-74.5169,20604,08232
Arlington,WA,48.1701,-122.1442,20599,98223
Altoona,IA,41.6483,-93.4783,20592,50009
Merrifield,VA,38.8731,-77.2426,20549,22031 22042 22180 22081 22082 22119
South Milwaukee,WI,42.912,-87.8627,20547,53172
Piqua,OH,40.1506,-84.2441,20533,45356
North Bay Shore,NY,40.7602,-73.2617,20501,11706
Libertyville,IL,42.287,-87.967,20493,60048
Adrian,MI,41.8994,-84.0447,20493,49221
South Burlington,VT,44.4622,-73.2202,20488,05403 05408 05407
Westbrook,ME,43.6954,-70.3539,20484,04092 04098
Golden,CO,39.7406,-105.2118,20467,80401 80403 80419 80402
Sidney,OH,40.2891,-84.1667,20457,45365 45367
Painesville,OH,41.724,-81.2536,20453,44077
Buckhall,VA,38.7239,-77.4476,20447,20111 20110 20112
Culpeper,VA,38.4704,-78.0001,20437,22701
Frankfort,IL,41.4892,-87.8363,20417,60423
Lomita,CA,33.7933,-118.3175,20409,90717
Meadowbrook,VA,37.4301,-77.474,20383,23234 23237
Makakilo,HI,21.3591,-158.0813,20372,96707
Portland,TX,27.8942,-97.3278,20369,78374 78390
North Amityville,NY,40.7005,-73.4119,20364,11726 11701
Monroe,MI,41.9155,-83.3849,20330,48162 48161
East Hemet,CA,33.7301,-116.941,20292,92544
Lennox,CA,33.938,-118.3586,20289,90304
Howard,WI,44.5703,-88.0928,20261,54313 54303
Westminster,MD,39.5796,-77.0067,20257,21158 21157
Morristown,NJ,40.7967,-74.4772,20256,07960 07963
Lynbrook,NY,40.6579,-73.6742,20251,11563
Sherwood,OR,45.3594,-122.8427,20227,97140
Centerton,AR,36.3566,-94.2971,20212,72713 72719
Palisades Park,NJ,40.8472,-73.9966,20192,07650
Rolla,MO,37.9459,-91.7607,20144,65409 65401 65402
East Massapequa,NY,40.6742,-73.4359,20142,11762 11758
La Cañada Flintridge,CA,34.2097,-118.2002,20094,91011 91012
Nanuet,NY,41.0957,-74.0155,20089,10954
Port Angeles,WA,48.1141,-123.4565,20087,98363 98362
Mayfield Heights,OH,41.5174,-81.4534,20082,44124
Affton,MO,38.5499,-90.3264,20035,63123
Alamo,TX,26.181,-98.1177,20008,78516
Forest Park,OH,39.2861,-84.5258,19994,45240
West Haven,UT,41.2083,-112.0541,19977,84401 84402
Whitehall,OH,39.9682,-82.8833,19974,43213 43216
Sand Springs,OK,36.1353,-96.1283,19973,74107 74063
La Crescenta-Montrose,CA,34.2322,-118.2353,19940,91214 91020 91021 91224
Ypsilanti,MI,42.244,-83.6208,19937,48198 48197
Claremore,OK,36.3146,-95.6095,19921,74019 74017 74018
Lincolnia,VA,38.8158,-77.1543,19913,22312
Mokena,IL,41.5327,-87.8781,19906,60448
Plainview,TX,34.1911,-101.7235,19893,79072
Punta Gorda,FL,26.8941,-82.0513,19886,33955 33950
Agoura Hills,CA,34.151,-118.7609,19881,91301 91376
Plattsburgh,NY,44.6951,-73.4563,19878,12903 12901
Shelbyville,IN,39.5352,-85.7793,19866,46176
Miamisburg,OH,39.6322,-84.2724,19859,45342 45343 45470
Oroville,CA,39.4999,-121.5634,19855,95965 95966 95940
Universal City,TX,29.5521,-98.3074,19853,78148
Altamont,OR,42.198,-121.7248,19844,97603
Harvey,IL,41.6076,-87.652,19831,60426
